country,question,mean_wave_1,mean_wave_6,change_direction,change_magnitude,t_statistic,p_value
ZAF,A124_06,0.06954887218045112,0.42792410082129706,Increase,0.3583752286408459,-34.18192773552787,1.5896773466979387e-230
ZAF,A102,0.09711779448621553,0.5978476352308127,Increase,0.5007298407445973,-32.946841873138126,1.4295226286115546e-215
MEX,A098,0.25639629831246596,1.0435,Increase,0.7871037016875342,-33.45928845670165,3.293601056104886e-214
ZAF,A029,0.20488721804511278,0.6380628717077316,Increase,0.4331756536626188,-33.464210916884376,3.578513383205317e-214
ZAF,A098,0.5576441102756893,1.373548569810252,Increase,0.8159044595345628,-33.88783166313163,1.8663596719570738e-212
ZAF,A103,0.046992481203007516,0.4420843953554234,Increase,0.39509191415241585,-31.38314146916558,6.650488905484718e-198
ZAF,A101,0.05701754385964912,0.4746530727839139,Increase,0.41763552892426475,-31.16458474238083,2.0918144297457083e-195
ZAF,A030,0.30451127819548873,0.692155196828094,Increase,0.3876439186326053,-27.892988144421047,6.888339117197165e-153
JPN,A039,0.24667774086378738,0.677855096193205,Increase,0.4311773553294177,-27.609414923310837,3.395279307032929e-147
AUS,A030,0.11889250814332247,0.5443466486120515,Increase,0.42545414046872904,-26.72585162619054,5.2414869136335276e-139
MEX,A035,0.3946652150244965,0.779,Increase,0.38433478497550355,-26.13585866426138,4.524767772825397e-138
ZAF,A100,0.12468671679197994,0.5162843387142453,Increase,0.3915976219222653,-25.211678904350382,1.6796893130161718e-131
JPN,A124_06,0.0681063122923588,0.36266884977486696,Increase,0.29456253748250816,-24.261301515590358,1.2347754427090624e-120
ZAF,A034,0.05513784461152882,0.2786745964316058,Increase,0.22353675182007698,-23.61434001777889,4.819378219812793e-117
ZAF,A104,0.10150375939849623,0.42792410082129706,Increase,0.32642034142280085,-23.019992217221116,3.483410037864726e-111
KOR,A124_06,0.03711340206185567,0.4058333333333333,Increase,0.3687199312714777,-23.901029567677313,2.5471636816133713e-108
AUS,A032,0.2964169381107492,0.7034529451591063,Increase,0.4070360070483571,-23.06965179371273,2.4525244870015447e-107
AUS,A029,0.24511400651465798,0.6438727149627623,Increase,0.39875870844810435,-22.789784676495078,2.9734752275826652e-105
KOR,A009,2.8544502617801046,2.053781512605042,Drop,-0.8006687491750628,22.774983011358454,2.9913532606673075e-99
MEX,A008,1.8573014991671293,1.387,Drop,-0.47030149916712927,21.271164598567914,1.6150596492585662e-94
MEX,A009,2.5839779005524863,2.0335167583791898,Drop,-0.5504611421732966,20.456645215355064,4.103879740623012e-88
ARG,A041,0.06965174129353234,0.42524271844660194,Increase,0.3555909771530696,-20.45974671434512,1.5606406581052204e-82
ZAF,A032,0.2976190476190476,0.5754743698668933,Increase,0.27785532224784565,-19.634157949741493,2.8248100197869773e-81
KOR,A032,0.5412371134020618,0.8875,Increase,0.34626288659793814,-18.792134323469163,3.26402564121832e-71
AUS,A039,0.17996742671009772,0.49085985104942453,Increase,0.31089242433932684,-18.268945681846784,2.241852355242983e-70
MEX,A038,0.11867174741426238,0.3455,Increase,0.22682825258573758,-17.392483302166006,4.430223132840303e-65
KOR,A173,5.099671412924425,6.750836120401337,Increase,1.6511647074769122,-17.43354575670252,5.392806162837813e-63
MEX,A029,0.15405552531301034,0.385,Increase,0.23094447468698967,-16.779730911332038,6.031196887497878e-61
MEX,A124_06,0.0,0.1155,Increase,0.1155,-16.156544106568575,2.7735129182498855e-55
JPN,A034,0.11212624584717608,0.31641424478100694,Increase,0.20428799893383087,-15.607325626514836,4.908323632193207e-53
MEX,A102,0.03647250952640174,0.2645,Increase,0.22802749047359827,-15.630617752611842,8.28963598835296e-53
ZAF,A039,0.17669172932330826,0.36561880487114135,Increase,0.18892707554783308,-15.082310662390444,5.644784986459639e-50
AUS,A034,0.13355048859934854,0.36899119837508465,Increase,0.2354407097757361,-14.82973792492737,7.572214350239976e-48
KOR,A100,0.06494845360824743,0.38362465501379944,Increase,0.31867620140555203,-14.575868736303313,2.220109241802211e-45
KOR,A170,5.334750265674814,6.610597140454163,Increase,1.275846874779349,-14.483342118235191,3.7997924101113775e-45
ZAF,A105,0.18483709273182958,0.42622486547720195,Increase,0.24138777274537238,-14.082257769107727,8.069574121522621e-44
MEX,A030,0.18454001088731628,0.3805,Increase,0.19595998911268372,-13.860541410870564,1.205939431399544e-42
ZAF,A038,0.14786967418546365,0.3112432738600963,Increase,0.16337359967463266,-13.821030885798994,1.8379658618935482e-42
JPN,A030,0.15448504983388706,0.35120753172329106,Increase,0.196722481889404,-13.845213050087562,2.5265481639102344e-42
KOR,A039,0.2670103092783505,0.5466666666666666,Increase,0.2796563573883161,-13.833735173935843,9.309640175867477e-42
MEX,A173,7.560457516339869,8.441988950276244,Increase,0.8815314339363747,-13.660355889626144,1.6412292586934932e-41
JPN,A035,0.41029900332225916,0.645927138763815,Increase,0.23562813544155586,-13.7239141798147,2.7935763926315677e-41
MEX,A039,0.10342950462710941,0.2695,Increase,0.1660704953728906,-13.605406025804417,3.9126852988698157e-41
MEX,A100,0.10560696788241698,0.3525,Increase,0.246893032117583,-13.590808251616473,5.63001200092918e-41
AUS,A104,0.15472312703583063,0.4723582925122463,Increase,0.3176351654764157,-13.593290443237885,1.550746478140307e-40
AUS,A100,0.18078175895765472,0.5167364016736402,Increase,0.3359546427159855,-13.4400784352733,9.080990730905738e-40
AUS,A035,0.6710097719869706,0.8821936357481381,Increase,0.2111838637611675,-13.347716337975386,4.5008764069996754e-39
KOR,A038,0.33608247422680415,0.6033333333333334,Increase,0.26725085910652924,-12.889915746806675,1.2081032692307023e-36
MEX,A032,0.5552531301034295,0.7485,Increase,0.19324686989657058,-12.779219411847814,1.2846843005619642e-36
ZAF,A009,2.082545683679899,1.7540379710966278,Drop,-0.32850771258327116,12.609499767133219,1.7216494422742244e-35
ARG,A098,0.1582089552238806,0.5209756097560976,Increase,0.362766654532217,-12.641486197663548,3.666152928391472e-35
JPN,A032,0.6852159468438538,0.8726975030699959,Increase,0.18748155622614215,-12.504559286107673,1.7249598356431148e-34
MEX,A041,0.2525857376156777,0.4345,Increase,0.1819142623843223,-12.1076951603118,3.852342331117566e-33
JPN,A029,0.4676079734219269,0.6770364306180925,Increase,0.2094284571961656,-12.162879014787771,5.143296500836932e-33
AUS,A105,0.21498371335504887,0.5368055555555555,Increase,0.3218218422005067,-12.085456878986076,9.377259810545062e-33
MEX,A104,0.07512248230811105,0.2675,Increase,0.19237751769188896,-11.865294904713895,8.319072984962354e-32
MEX,A103,0.04953728905824714,0.216,Increase,0.16646271094175286,-11.742452102069734,3.586616374021636e-31
JPN,A124_02,0.08637873754152824,0.2226770364306181,Increase,0.13629829888908984,-11.666836284916773,7.5137862587829e-31
KOR,A098,0.35051546391752575,0.7243816254416962,Increase,0.3738661615241704,-11.365393502822261,4.3763902098932563e-29
KOR,A030,0.4,0.6375,Increase,0.23749999999999993,-11.317009893196817,7.555804353965386e-29
AUS,A103,0.041530944625407164,0.2097902097902098,Increase,0.16825926516480263,-11.097397943584943,7.82395033100397e-28
ARG,A009,2.470225872689938,2.046875,Drop,-0.4233508726899382,10.978639258000936,2.910241666976311e-27
JPN,A041,0.2807308970099668,0.45067539909946785,Increase,0.16994450208950107,-10.357334744578063,1.1500107831373813e-24
JPN,A008,2.0207394048692517,1.7844463229078613,Drop,-0.23629308196139043,10.313415529684612,2.0982526933768833e-24
