country,question,mean_wave_1,mean_wave_4,change_direction,change_magnitude,t_statistic,p_value
ZAF,A029,0.20488721804511278,0.5836666666666667,Increase,0.3787794486215539,-27.98764989025204,4.8985918512396667e-157
KOR,A124_04,0.3577319587628866,0.8858333333333334,Increase,0.5281013745704468,-29.454752284153585,5.326832818092607e-153
ZAF,A030,0.30451127819548873,0.6953333333333334,Increase,0.3908220551378446,-27.402096455621926,6.323473920839711e-149
KOR,A124_06,0.03711340206185567,0.4683333333333333,Increase,0.4312199312714777,-27.57496651895756,2.8358231330662456e-137
JPN,A039,0.24667774086378738,0.6901615271659325,Increase,0.44348378630214513,-25.12387535249999,1.120432194586786e-124
ZAF,A032,0.2976190476190476,0.6486666666666666,Increase,0.351047619047619,-24.39642100935512,3.253891541261984e-121
KOR,A009,2.8544502617801046,2.095833333333333,Drop,-0.7586169284467714,21.41001467974792,1.67523091173633e-89
KOR,A032,0.5412371134020618,0.9233333333333333,Increase,0.3820962199312715,-21.519019601284782,5.0832301605262035e-89
ZAF,A040,0.35213032581453635,0.6546666666666666,Increase,0.30253634085213027,-20.470842437047033,1.0974641365144237e-87
MEX,A035,0.3946652150244965,0.717915309446254,Increase,0.32325009442175756,-19.965178666251195,7.212171983619463e-84
KOR,A035,0.24948453608247423,0.6466666666666666,Increase,0.3971821305841924,-20.2739379871649,9.718106450058825e-84
KOR,A173,5.099671412924425,7.140583554376658,Increase,2.0409121414522327,-19.90452781981736,1.8970494424366586e-80
JPN,A029,0.4676079734219269,0.8179148311306902,Increase,0.3503068577087633,-19.69481653648915,8.350321316009767e-80
MEX,A029,0.15405552531301034,0.444299674267101,Increase,0.2902441489540907,-19.058262396337973,3.8285295425076995e-76
ZAF,A124_06,0.06954887218045112,0.25366666666666665,Increase,0.1841177944862155,-18.080388006717275,1.271947322330041e-70
ARG,A027,0.48059701492537316,0.8234375,Increase,0.3428404850746269,-18.01177590749552,6.625887332208354e-67
MEX,A038,0.11867174741426238,0.3758957654723127,Increase,0.2572240180580503,-17.754462186229755,1.2108864117380603e-66
MEX,A039,0.10342950462710941,0.35309446254071664,Increase,0.2496649579136072,-17.680006827991676,5.101079077150022e-66
KOR,A034,0.061855670103092786,0.33416666666666667,Increase,0.2723109965635739,-17.381117524097853,8.11146103647874e-63
ZAF,A038,0.14786967418546365,0.359,Increase,0.21113032581453633,-16.918524394734998,3.90579866102477e-62
KOR,A038,0.33608247422680415,0.675,Increase,0.3389175257731959,-16.672311307810592,1.188833790844987e-58
ZAF,A039,0.17669172932330826,0.387,Increase,0.21030827067669175,-16.115304987211257,1.2017705276537607e-56
JPN,A035,0.41029900332225916,0.7121879588839941,Increase,0.30188895556173495,-16.096855165619928,1.6625034301611542e-55
KOR,A029,0.4505154639175258,0.7733333333333333,Increase,0.32281786941580753,-16.10736901932464,8.349058611139655e-55
KOR,A124_01,0.5020618556701031,0.8141666666666667,Increase,0.3121048109965636,-15.923270099304135,1.6447426380644263e-53
KOR,A124_05,0.25876288659793817,0.5733333333333334,Increase,0.3145704467353952,-15.690075984066556,1.3070484706076361e-52
ZAF,A035,0.5068922305764411,0.7356666666666667,Increase,0.22877443609022563,-15.369849187666693,2.5196574701503204e-51
KOR,A030,0.4,0.7158333333333333,Increase,0.3158333333333333,-15.460258543330045,5.1828083579719226e-51
MEX,A124_06,0.0,0.13550488599348534,Increase,0.13550488599348534,-15.50632513091227,1.7300717934606405e-50
ZAF,A034,0.05513784461152882,0.19433333333333333,Increase,0.1391954887218045,-15.109446156052947,2.276772806386506e-50
JPN,A026,1.4712041884816753,1.9144838212634823,Increase,0.44327963278180693,-14.964178448868271,3.87239348873121e-48
JPN,A034,0.11212624584717608,0.34508076358296624,Increase,0.23295451773579018,-14.768554106778351,2.687550229598285e-47
MEX,A041,0.2525857376156777,0.48729641693811077,Increase,0.23471067932243306,-14.399370294395235,1.551165990185162e-45
MEX,A032,0.5552531301034295,0.780456026058632,Increase,0.2252028959552025,-14.352562460488404,2.178604859537954e-45
MEX,A008,1.8573014991671293,1.5095206828627707,Drop,-0.34778081630435853,14.292755890994782,5.163722706743288e-45
JPN,A032,0.6852159468438538,0.9074889867841409,Increase,0.22227303994028713,-14.318393267842223,2.6111520036130714e-44
MEX,A009,2.5839779005524863,2.1816993464052286,Drop,-0.40227855414725777,13.882274672308654,1.2327219267545388e-42
JPN,A041,0.2807308970099668,0.5323054331864905,Increase,0.2515745361765237,-13.43246513406191,8.386675212224548e-40
ARG,A040,0.18606965174129353,0.4265625,Increase,0.24049284825870648,-13.002597257954399,2.421502750502371e-37
ARG,A035,0.43980099502487563,0.7015625,Increase,0.26176150497512435,-12.941775154847411,6.795804074903108e-37
ZAF,A042,0.36152882205513787,0.554,Increase,0.19247117794486218,-12.771747544471358,1.6521612808091076e-36
ZAF,A165,1.7096999302163294,1.8690798376184032,Increase,0.15937990740207386,-11.801803962724405,3.1959475508198115e-31
ZAF,A009,2.082545683679899,1.76343009676343,Drop,-0.319115586916469,11.73008078643958,4.003587100043068e-31
ARG,A025,1.329646017699115,1.120510774142059,Drop,-0.20913524355705593,11.523486753048505,1.6655384079882036e-29
KOR,A124_02,0.14329896907216494,0.3466666666666667,Increase,0.20336769759450174,-11.447756180805625,1.6942317361075154e-29
MEX,A124_01,0.5040827436037016,0.6892508143322476,Increase,0.1851680707285459,-11.150230794062814,2.253294773581089e-28
ARG,A062,1.9663951120162932,2.302158273381295,Increase,0.3357631613650016,-11.020374273009189,1.5769487446311685e-27
ZAF,A041,0.18859649122807018,0.32166666666666666,Increase,0.13307017543859648,-10.245298568341079,2.5775988084476e-24
ARG,A042,0.18606965174129353,0.36953125,Increase,0.18346159825870645,-10.053623734981453,2.68448028947999e-23
MEX,A040,0.3538377789874796,0.5198697068403909,Increase,0.16603192785291132,-9.79637446686832,2.39277735772813e-22
KOR,A124_03,0.5587628865979382,0.7558333333333334,Increase,0.1970704467353952,-9.752214175107866,5.761000534504589e-22
JPN,A062,2.503466204506066,2.281509433962264,Drop,-0.2219567705438017,9.565456547100322,2.610818717590397e-21
KOR,A062,2.398901098901099,2.1566666666666667,Drop,-0.24223443223443208,9.524656302764228,4.733529797699744e-21
ARG,A032,0.5810945273631841,0.76484375,Increase,0.18374922263681592,-9.388195382791759,1.6149751543617183e-20
JPN,A038,0.3081395348837209,0.48091042584434657,Increase,0.17277089096062564,-9.097797154813417,1.8033464548836937e-19
KOR,A170,5.334750265674814,6.213981244671782,Increase,0.8792309789969677,-9.05088649580528,3.1792668138669076e-19
MEX,A173,7.560457516339869,8.2181947405828,Increase,0.6577372242429318,-8.77111454717663,2.99117407192305e-18
MEX,A034,0.13445835601524225,0.254071661237785,Increase,0.11961330522254277,-8.748553447420145,3.60931144904045e-18
MEX,A042,0.43930321175830156,0.5856677524429967,Increase,0.14636454068469518,-8.56024611533182,1.7058875371531693e-17
ZAF,A026,1.1261329305135952,1.2282828282828282,Increase,0.102149897769233,-7.955322555184142,2.366813767005682e-15
ARG,A009,2.470225872689938,2.17032967032967,Drop,-0.29989620236026804,7.966957550418457,2.637043151643545e-15
KOR,A039,0.2670103092783505,0.4241666666666667,Increase,0.15715635738831618,-7.802538222180108,9.399839155643781e-15
MEX,A124_03,0.4235166031573217,0.5550488599348534,Increase,0.13153225677753172,-7.671422195571673,2.2316175173809967e-14
JPN,A008,2.0207394048692517,1.8281604844814534,Drop,-0.19257892038779834,7.638260230407427,3.179612909432482e-14
ARG,A124_06,0.005970149253731343,0.059375,Increase,0.053404850746268655,-7.584700910068598,5.600059503230622e-14
KOR,A026,1.330635838150289,1.4925,Increase,0.16186416184971097,-7.509398728015077,9.036652649337214e-14
MEX,A026,1.117132867132867,1.2267019167217448,Increase,0.1095690495888777,-7.492847201775653,9.202987504855645e-14
JPN,A030,0.15448504983388706,0.2709251101321586,Increase,0.11644006029827153,-7.310272084122895,3.551534757925101e-13
MEX,A124_02,0.06641262928688078,0.14136807817589578,Increase,0.074955448889015,-7.054379288722151,2.192333870370288e-12
ZAF,A008,1.9527458492975733,1.7819699499165276,Drop,-0.17077589938104576,7.0200328106912755,2.6715806970745617e-12
MEX,A030,0.18454001088731628,0.28729641693811075,Increase,0.10275640605079447,-7.000723876395391,3.1209093485683688e-12
ZAF,A170,6.786401539448365,6.3131886477462436,Drop,-0.4732128917021212,6.237694520015383,4.948779947999611e-10
ARG,A008,2.057142857142857,1.8795275590551181,Drop,-0.1776152980877388,5.977992223457791,2.6252841301945416e-09
ZAF,A025,1.1554098360655738,1.0918992511912866,Drop,-0.06351058487428718,5.934229492759813,3.352684131347888e-09
ARG,A165,1.7390350877192982,1.8413461538461537,Increase,0.10231106612685559,-5.730592740746502,1.1770945997994566e-08
ARG,A170,6.770020533880904,7.298895899053628,Increase,0.5288753651727243,-5.700034488384802,1.3619935035409066e-08
JPN,A173,5.54183266932271,5.997667185069984,Increase,0.4558345157472745,-5.311132747354143,1.2081770466739923e-07
KOR,A165,1.6198257080610021,1.7266666666666666,Increase,0.10684095860566445,-5.197077655016265,2.24410350234532e-07
JPN,A009,2.5523889354568317,2.383296047725578,Drop,-0.16909288773125386,5.147427934916721,2.845758375918658e-07
ARG,A041,0.06965174129353234,0.1265625,Increase,0.056910758706467654,-4.631752574672542,3.829748781888231e-06
KOR,A040,0.1422680412371134,0.21166666666666667,Increase,0.06939862542955327,-4.262311944379233,2.1101692108592754e-05
ZAF,A173,6.600556715379263,6.887102177554439,Increase,0.2865454621751766,-3.9845515384674774,6.91493274810822e-05
MEX,A124_04,0.27762656505171474,0.34071661237785017,Increase,0.06309004732613543,-3.9457071145965785,8.127797385123262e-05
ZAF,A124_02,0.2474937343358396,0.19633333333333333,Drop,-0.05116040100250627,3.9310180449365975,8.647985323187843e-05
ARG,A124_01,0.3582089552238806,0.434375,Increase,0.07616604477611943,-3.7117647208280324,0.0002109613030258217
ARG,A039,0.1681592039800995,0.22734375,Increase,0.0591845460199005,-3.5582073675410335,0.00038113590942928476
ARG,A173,7.050732807215333,7.393415637860082,Increase,0.34268283064474936,-3.4815319180900044,0.0005091282483036546
ZAF,A124_03,0.6021303258145363,0.5516666666666666,Drop,-0.050463659147869655,3.3083189285738683,0.0009486496453009753
ARG,A030,0.49950248756218907,0.56875,Increase,0.06924751243781091,-3.2983479852077364,0.0009884394176201037
MEX,A165,1.825056433408578,1.781563126252505,Drop,-0.043493307156073024,3.1096795812787934,0.0018900666203814532
ARG,A026,1.3119777158774373,1.244672454617206,Drop,-0.06730526126023118,2.947549821794674,0.003247790605712665
ARG,A124_02,0.025870646766169153,0.046875,Increase,0.021004353233830847,-2.7109111998857056,0.006760193387211865
MEX,A170,7.96457765667575,8.143426294820717,Increase,0.17884863814496743,-2.436433759403947,0.014895845460671634
ARG,A124_04,0.2626865671641791,0.2203125,Drop,-0.0423740671641791,2.342522161673304,0.019247166050606695
ARG,A029,0.41691542288557215,0.3703125,Drop,-0.04660292288557216,2.262054876911221,0.023794165378897694
JPN,A042,0.061461794019933555,0.04331864904552129,Drop,-0.018143144974412266,2.049058042505411,0.04056628885082757
KOR,C018,0.0010309278350515464,0.9183333333333333,Increase,0.9173024054982818,-115.01139819616218,0.0
KOR,C019,0.21443298969072164,0.9133333333333333,Increase,0.6989003436426117,-45.127126629643655,1.8852792513785365e-290
KOR,C020,0.2649484536082474,0.7908333333333334,Increase,0.5258848797250859,-28.56455603592526,9.432167671755243e-151
KOR,C021,0.5185567010309279,0.9583333333333334,Increase,0.4397766323024055,-25.78256462355397,2.3662370851305096e-117
KOR,C016,0.38556701030927837,0.8083333333333333,Increase,0.422766323024055,-21.869482273936203,1.796521846747771e-94
KOR,C061,2.1150442477876106,1.5058528428093645,Drop,-0.6091914049782461,20.08736783874141,3.418749818051294e-79
KOR,C011,0.6278350515463917,0.9558333333333333,Increase,0.32799828178694157,-19.730932416532927,1.153883432431769e-75
KOR,C015,0.45979381443298967,0.8308333333333333,Increase,0.37103951890034365,-19.197503601480683,9.902172592866029e-75
JPN,C020,0.2956810631229236,0.6372980910425844,Increase,0.3416170279196608,-18.446935084172434,1.9895130618702954e-71
JPN,C017,0.3646179401993355,0.7063142437591777,Increase,0.3416963035598422,-18.396535818214396,5.832358609823007e-71
KOR,C013,0.6690721649484536,0.97,Increase,0.3009278350515464,-18.92784124958201,6.00208336453242e-70
JPN,C018,0.36129568106312293,0.6967694566813509,Increase,0.335473775618228,-18.007580768120214,2.9676833980024316e-68
JPN,C013,0.48255813953488375,0.8032305433186491,Increase,0.3206724037837653,-17.823671363003793,1.1876602824305267e-66
KOR,C012,0.5855670103092784,0.8933333333333333,Increase,0.30776632302405493,-16.944144812342866,3.1384477930143317e-59
JPN,C012,0.38870431893687707,0.6908957415565345,Increase,0.3021914226196575,-16.051537301112326,3.02368274816608e-55
ZAF,C013,0.5952380952380952,0.8153333333333334,Increase,0.22009523809523812,-15.514362017306807,4.803458306025013e-52
