country,question,mean_wave_1,mean_wave_3,change_direction,change_magnitude,t_statistic,p_value
FIN,A098,0.06779661016949153,0.9148936170212766,Increase,0.847097006851785,-42.84613226463414,8.441246492593201e-274
ZAF,A098,0.5576441102756893,1.4746166950596251,Increase,0.9169725847839358,-37.87663552232875,1.1857330602275833e-255
KOR,A124_06,0.03711340206185567,0.5964771817453963,Increase,0.5593637796835407,-36.904095157562516,3.339317799611122e-219
MEX,A098,0.25639629831246596,1.0880794701986756,Increase,0.8316831718862097,-32.44964117969085,2.8592709381183248e-195
ZAF,A102,0.09711779448621553,0.5632027257240204,Increase,0.46608493123780487,-29.09975973328409,8.03338787287569e-171
KOR,A124_04,0.3577319587628866,0.8983186549239391,Increase,0.5405866961610526,-30.688359826463397,6.775264302105667e-162
MEX,A038,0.11867174741426238,0.46158940397350995,Increase,0.34291765655924755,-23.032746096241368,1.4267221722181525e-106
MEX,A124_06,0.0,0.27086092715231785,Increase,0.27086092715231785,-23.67623349896575,1.2184436046798904e-105
AUS,A032,0.2964169381107492,0.66552734375,Increase,0.3691104056392508,-22.10933925003235,1.514017719936276e-99
FIN,A124_01,0.03589232303090728,0.4194528875379939,Increase,0.38356056450708664,-22.860782850272717,5.265321096127641e-97
KOR,A009,2.8544502617801046,2.0705128205128207,Drop,-0.7839374412672839,22.240023880577816,1.9613778169446086e-95
MEX,A100,0.10560696788241698,0.5994694960212201,Increase,0.49386252813880316,-21.37958442186037,5.265736148618486e-92
ZAF,A100,0.12468671679197994,0.48449744463373084,Increase,0.3598107278417509,-20.592073729262843,3.91060216236783e-90
HUN,A032,0.4494535519125683,0.8507692307692307,Increase,0.4013156788566624,-21.012706974818,2.653453473747722e-87
MEX,A039,0.10342950462710941,0.3973509933774834,Increase,0.293921488750374,-20.321374170825113,6.774245982416294e-85
KOR,A124_18,0.5268041237113402,0.9023218574859888,Increase,0.3755177337746486,-20.738317920555957,4.0697487390467254e-84
