country,question,mean_wave_2,mean_wave_5,change_direction,change_magnitude,t_statistic,p_value
IND,A124_09,0.914,0.4032983508245877,Drop,-0.5107016491754124,41.45357796945402,1.0969528419554e-297
ZAF,A030,0.26644736842105265,0.713186077643909,Increase,0.4467387092228563,-37.763821153965495,9.985386001766894e-279
IND,A124_07,0.9252,0.4367816091954023,Drop,-0.4884183908045977,39.78715683095714,2.3331190462778592e-276
ZAF,A029,0.20065789473684212,0.5957161981258366,Increase,0.3950583033889945,-33.47543700207329,2.7210032191524937e-224
IND,A124_03,0.9068,0.48425787106446777,Drop,-0.4225421289355323,33.54194358958584,3.032544570253919e-210
IND,A124_08,0.926,0.5382308845577212,Drop,-0.3877691154422789,31.484374708326992,3.8599886250297225e-187
IND,A029,0.2964,0.6686656671664168,Increase,0.37226566716641685,-26.711415646483285,2.1891292599994305e-145
CHE,A124_03,0.2307142857142857,0.6978243352135375,Increase,0.4671100494992518,-27.108188655793043,2.6525273549613932e-142
MEX,A041,0.10973220117570215,0.4756410256410256,Increase,0.36590882446532347,-24.45765117419586,3.459481014756254e-119
KOR,A034,0.06235011990407674,0.43166666666666664,Increase,0.3693165467625899,-23.293302545330384,1.456514213520984e-104
MEX,A124_07,0.5721750489875899,0.20576923076923076,Drop,-0.3664058182183591,22.515656997165827,9.983921310307152e-104
IND,A038,0.244,0.5542228885557221,Increase,0.3102228885557221,-22.083133699974134,5.049639970661608e-102
MEX,A008,2.053133514986376,1.5122265122265122,Drop,-0.5409070027598639,20.178692289987076,7.858917341614098e-85
ZAF,A038,0.1608187134502924,0.3691432396251673,Increase,0.20832452617487493,-18.463479139823733,6.4536118504241e-74
MEX,A124_09,0.6022207707380797,0.2980769230769231,Drop,-0.3041438476611566,17.836119583642077,8.787698849757631e-68
CHN,A006,3.723926380368098,3.1828103683492497,Drop,-0.5411160120188483,17.74080162602816,2.590499703247301e-66
CHE,A029,0.425,0.741337630942788,Increase,0.31633763094278805,-17.431772249091743,1.6954757935922616e-64
TUR,A003,2.2961500493583418,1.6733630952380953,Drop,-0.6227869541202464,17.397067689387647,5.519102256919229e-63
CHE,A124_08,0.32071428571428573,0.6236905721192587,Increase,0.302976286404973,-16.311746403739786,5.325218880298386e-57
RUS,A124_06,0.11779704232534421,0.3148057058534186,Increase,0.1970086635280744,-15.615263683229925,2.984246801337531e-53
ZAF,A035,0.5855263157894737,0.7734270414993306,Increase,0.18790072570985694,-15.476750550790083,6.749588699553546e-53
CHL,A041,0.07866666666666666,0.326,Increase,0.24733333333333335,-15.099979817524966,6.176272172596957e-48
ARG,A124_07,0.3153692614770459,0.07085828343313373,Drop,-0.2445109780439122,14.574185883351445,3.330420397379198e-45
MEX,A173,7.264490339773484,8.382978723404255,Increase,1.1184883836307709,-14.204760387858064,2.3043421699301936e-44
IND,A005,1.1493194555644515,1.380274529740722,Increase,0.23095507417627048,-14.030294242445928,2.0511692898035242e-43
ESP,A124_09,0.2609271523178808,0.07416666666666667,Drop,-0.18676048565121411,13.728478554930852,2.0252245616403715e-41
MEX,A006,2.010617120106171,1.5931656995486783,Drop,-0.41745142055749285,13.259751905225505,4.859249198240473e-39
MEX,A003,1.9940119760479043,1.6168284789644014,Drop,-0.37718349708350285,13.095996891144816,3.672199528901029e-38
IND,A170,6.700121901665989,5.795698924731183,Drop,-0.9044229769348062,12.863609775837025,3.6950615482929497e-37
ESP,A041,0.12582781456953643,0.33416666666666667,Increase,0.20833885209713024,-12.958975362369856,5.4906377753106605e-37
ARG,A124_09,0.38922155688622756,0.14471057884231536,Drop,-0.2445109780439122,12.866567839359616,2.5211572845310635e-36
CHL,A124_09,0.5746666666666667,0.325,Drop,-0.24966666666666665,12.763149998532489,4.7244903632062956e-36
BRA,A008,2.0545863815419247,1.7613636363636365,Drop,-0.2932227451782883,12.432168928236978,1.0535215876894903e-34
IND,A001,1.2497998398718975,1.1030150753768844,Drop,-0.1467847644950131,12.08769546097781,4.069909816692581e-33
KOR,A004,2.015322580645161,2.4236864053377816,Increase,0.40836382469262045,-11.896314200743634,9.244826418469017e-32
BRA,A003,1.6041666666666667,1.9015405224380442,Increase,0.2973738557713774,-11.76683508688643,2.507983296752625e-31
