country,question,mean_wave_5,mean_wave_6,change_direction,change_magnitude,t_statistic,p_value
EGY,A029,0.2615535889872173,0.7820091923834537,Increase,0.5204556033962364,-39.3056862097415,2.6308125215509067e-276
IND,A041,0.34182908545727136,0.8111819519372241,Increase,0.4693528664799527,-38.31493588389157,5.388466435049451e-267
IND,A034,0.2543728135932034,0.6917606669936244,Increase,0.43738785340042097,-36.058732299052565,3.196636194759631e-248
EGY,A008,2.0780327868852457,3.0604070912672356,Increase,0.9823743043819899,-37.65000521758882,1.6046680991575356e-236
IND,A039,0.40729635182408797,0.8469838155958803,Increase,0.43968746377179235,-35.60582561876807,6.018526013287709e-233
THA,A030,0.2288135593220339,0.7833333333333333,Increase,0.5545197740112995,-34.6129356699607,3.208193327360184e-216
IND,A124_03,0.48425787106446777,0.8999509563511525,Increase,0.41569308528668475,-34.290363576642534,1.3839753913005184e-214
RWA,A009,2.8081279147235176,1.8749181401440733,Drop,-0.9332097745794443,33.68556010768101,1.8215137397893056e-211
IND,A040,0.4127936031984008,0.8307994114762138,Increase,0.41800580827781303,-33.50197880873195,5.75075007994547e-211
IND,A124_08,0.5382308845577212,0.9355076017655714,Increase,0.3972767172078502,-33.688378987838696,2.720552031470258e-205
IND,A103,0.7001499250374813,0.1930962886062808,Drop,-0.5070536364312005,30.458004244835116,9.232037512918413e-180
IND,A101,0.7881059470264867,0.24657887942163698,Drop,-0.5415270676048498,30.123269711327882,7.106088645195423e-177
HKG,A035,0.14217252396166133,0.692,Increase,0.5498274760383386,-31.185931320936664,2.2178661986357534e-171
IND,A104,0.7221389305347327,0.21945464079706345,Drop,-0.5026842897376692,28.932477283802513,9.95267203686909e-165
HKG,A032,0.26437699680511184,0.793,Increase,0.5286230031948882,-29.56125462067724,4.4135636937586173e-162
IND,A100,0.769615192403798,0.2682486458602012,Drop,-0.5013665465435968,28.340899417452512,5.995918309702847e-160
IND,A102,0.839,0.32236674317776076,Drop,-0.5166332568222392,27.885070537210364,2.3222785190351196e-155
IND,A099,0.8029014507253627,0.29393627954779034,Drop,-0.5089651711775723,27.858566039362803,6.549141857793281e-155
IND,A042,0.55872063968016,0.898970083374203,Increase,0.3402494436940431,-28.202466689416603,6.921517884223141e-154
IND,A035,0.5577211394302849,0.8925944090240314,Increase,0.3348732695937465,-27.634089373266374,9.245577071396944e-149
IND,A105,0.6776611694152923,0.21235216819973718,Drop,-0.46530900121555513,27.306285263374324,1.8675865767855642e-148
RUS,A195,2.7873096446700507,3.8981173864894796,Increase,1.1108077418194289,-26.9872932332484,2.834881075440721e-145
HKG,A029,0.2388178913738019,0.726,Increase,0.48718210862619804,-26.250544949273618,1.4476146238180898e-131
EGY,A004,2.9270935960591133,2.166119500984898,Drop,-0.7609740950742152,25.00312486501847,7.79062115307092e-126
RWA,A168A,7.947860962566845,6.233791748526523,Drop,-1.7140692140403226,24.747642696854264,3.2483434636455666e-123
IND,A038,0.5542228885557221,0.8572829818538499,Increase,0.3030600932981278,-24.45787546201988,1.2554792386137182e-120
RWA,A124_02,0.3676177836761778,0.03470857891290111,Drop,-0.3329092047632767,25.071108166869276,2.745889264945203e-120
HKG,A038,0.018370607028753993,0.437,Increase,0.418629392971246,-25.927799506955754,2.1126701824284893e-116
RWA,A124_42,0.35832780358327804,0.04518664047151277,Drop,-0.31314116311176526,23.27891593345207,1.5631704085914295e-106
RWA,A124_12,0.3609820836098208,0.04780615586116568,Drop,-0.3131759277486551,23.150624672956983,1.1999978608598307e-105
PER,A030,0.542,0.16446280991735537,Drop,-0.37753719008264464,22.591997753761994,1.2558631794424334e-103
IND,A124_42,0.4339430894308943,0.7268268759195684,Increase,0.2928837864886741,-22.230394241738257,1.3442084616122435e-102
JOR,A124_09,0.9666666666666667,0.62,Drop,-0.3466666666666667,23.195213349666385,3.738332108397846e-102
RWA,A124_43,0.39814200398142,0.07727570399476097,Drop,-0.32086629998665905,22.364517442859622,1.6971960114007186e-100
