country,question,mean_wave_3,mean_wave_7,change_direction,change_magnitude,t_statistic,p_value
ARM,A101,1.0085,0.06804979253112033,Drop,-0.9404502074688796,104.12901902491895,0.0
ARM,A105,1.0115,0.16147540983606556,Drop,-0.8500245901639345,59.03326329960315,0.0
ARM,A099,1.0465,0.16886326194398682,Drop,-0.8776367380560132,58.9008762699429,0.0
ARM,A102,1.0075,0.05751848808545604,Drop,-0.949981511914544,111.50935991652898,0.0
ARM,A103,1.007,0.10846343467543139,Drop,-0.8985365653245685,77.39014994649645,0.0
ARM,A104,1.0195,0.1542247744052502,Drop,-0.8652752255947499,59.20362212309441,0.0
ARM,A106,0.999,0.054187192118226604,Drop,-0.9448128078817734,112.60505281630726,0.0
ARM,A100,1.078,0.22667757774140754,Drop,-0.8513224222585926,47.80846677904227,7.55303402768413e-309
USA,A062,2.1075907590759075,1.3654446177847115,Drop,-0.742146141291196,35.713871879545174,1.337679101136131e-234
ARM,A098,0.973,0.2721311475409836,Drop,-0.7008688524590163,38.11825352363752,2.3456177066886603e-220
IND,A042,0.6990196078431372,0.2222222222222222,Drop,-0.476797385620915,33.26894271354581,1.4693407964362038e-212
CZE,A030,0.7890148212728858,0.23450586264656617,Drop,-0.5545089586263197,32.24467215393688,4.768475143692306e-189
CHN,A032,0.3446666666666667,0.7925215089344805,Increase,0.4478548422678138,-31.271083626901973,1.3842709545913714e-182
UKR,A170,3.9527913076058447,6.0965189873417724,Increase,2.1437276797359277,-28.89745750407475,7.069390065496704e-160
RUS,A170,4.4531482399603375,6.546518105849582,Increase,2.093369865889245,-28.13363567364852,2.5775388511173707e-158
COL,A124_08,0.30340453938584777,0.7026315789473684,Increase,0.3992270395615206,-27.673499565320633,1.1298156803525927e-150
ARM,A008,2.445826853291861,1.686727122835944,Drop,-0.759099730455917,27.23601285411175,8.698415563218811e-143
KOR,A034,0.07846277021617294,0.5236947791164659,Increase,0.44523200890029296,-27.694733200715156,3.4491192939987304e-142
BGD,A039,0.5344262295081967,0.1125,Drop,-0.42192622950819675,26.871728737604336,1.2199533892870679e-140
BGD,A030,0.08131147540983606,0.5158333333333334,Increase,0.4345218579234973,-27.088201701264506,2.760796658987703e-135
ARM,A006,2.179787234042553,1.3995077932731748,Drop,-0.7802794407693783,25.617025799987182,5.895489206947635e-131
ROU,A170,4.859805510534846,7.1836407377706495,Increase,2.3238352272358034,-24.956470216984613,1.538702113505383e-122
IND,A003,2.7435,1.9666468135795117,Drop,-0.7768531864204884,24.03440934723947,3.9491389931330647e-118
RUS,A101,0.471078431372549,0.09702748177229388,Drop,-0.37405094960025514,23.184304261839163,3.4257016442005815e-110
ARM,A170,4.318250377073906,6.60655737704918,Increase,2.2883069999752736,-23.288048137709087,2.05997770033001e-107
RUS,A008,2.503996003996004,2.0193291642978966,Drop,-0.4846668396981073,22.463737441974146,6.192467211118249e-105
GBR,A042,0.5086916742909423,0.12436844150796736,Drop,-0.384323232782975,23.336954979977563,4.0055837678027786e-103
ARM,A173,5.6584984358706985,7.768595041322314,Increase,2.1100966054516155,-22.01852618914369,1.6425959015180454e-98
UKR,A008,2.554018691588785,2.0343450479233227,Drop,-0.5196736436654623,21.94308028293868,4.200994857234899e-98
TUR,A005,1.28125,1.7225457570715474,Increase,0.44129575707154745,-21.048087798729103,1.1453727897992992e-93
USA,A006,1.6316818774445894,2.2953488372093025,Increase,0.6636669597647131,-21.08149245507158,1.9162335810408795e-93
NGA,A124_07,0.8852705410821643,0.5440582053354891,Drop,-0.3412123357466752,21.51120255388947,6.980066001619613e-92
DEU,A124_03,0.40424481737413626,0.7321076822061721,Increase,0.3278628648320358,-20.828150324049435,8.00642494484422e-91
DEU,A030,0.09921026653504442,0.39737704918032785,Increase,0.2981667826452834,-21.017279832897454,4.886142726237915e-90
TUR,A173,4.8168343038644785,6.654119615223756,Increase,1.8372853113592775,-20.785711574049653,5.340225718921403e-90
COL,A100,0.16813898704358068,0.6131578947368421,Increase,0.44501890769326147,-20.950647118522408,1.0564963985879586e-88
CHN,A124_08,0.708,0.9653350940904589,Increase,0.25733509409045896,-21.084032024551178,4.40834626600171e-88
KOR,A124_06,0.5964771817453963,0.22008032128514057,Drop,-0.3763968604602558,20.6936265645725,9.640245548921699e-88
ROU,A039,0.6295399515738499,0.2498011137629276,Drop,-0.3797388378109223,20.66766253500894,1.2638221387457683e-87
IND,A124_03,0.5759803921568627,0.8457831325301205,Increase,0.2698027403732578,-19.154712280618636,5.185296489389641e-78
RUS,A009,2.9975442043222005,2.4939024390243905,Drop,-0.50364176529781,19.09566566562155,1.0229535151838397e-77
CHL,A040,0.458,0.098,Drop,-0.36,19.611352514824894,4.6821848659449395e-77
CHN,A042,0.2926666666666667,0.05592322964923892,Drop,-0.23674343701742778,18.980399330196803,1.1634863467228595e-73
VEN,A124_09,0.675,0.31596638655462184,Drop,-0.3590336134453782,18.799350827132468,1.223159180641803e-73
COL,A103,0.10723771580345286,0.45789473684210524,Increase,0.3506570210386524,-19.002692811531784,1.3456852407707929e-73
CHN,A029,0.5013333333333333,0.7806088682991397,Increase,0.27927553496580637,-18.68216077967707,4.2953045106847226e-73
MEX,A008,1.9993275050437123,1.5025847214244687,Drop,-0.4967427836192435,18.551637980566785,1.3873278157500348e-72
IND,A124_08,0.6588235294117647,0.8953004164187983,Increase,0.23647688700703362,-18.352282066144355,6.360994826345825e-72
ARM,A039,0.5725,0.27011494252873564,Drop,-0.3023850574712644,17.929615676290727,4.066591354905868e-68
ROU,A038,0.606133979015335,0.27048528241845665,Drop,-0.3356486965968783,17.942612477435333,9.314046368130962e-68
ARM,A124_07,0.854,0.5642087821043911,Drop,-0.2897912178956089,17.75984608758782,1.6076984807090607e-65
MEX,A001,1.2921646746347941,1.0350373348650201,Drop,-0.257127339769774,17.391271866171408,4.7236515718314885e-63
CZE,A027,0.7898866608544028,0.466499162479062,Drop,-0.32338749837534086,17.201541824298165,1.9005951776727928e-62
COL,A099,0.323871181938911,0.7078947368421052,Increase,0.38402355490319423,-16.977136245867566,9.837521823735269e-61
AUS,A124_08,0.73486328125,0.92719249862107,Increase,0.19232921737107,-16.712398655647426,2.638801233924015e-60
COL,A105,0.11669986719787516,0.42105263157894735,Increase,0.30435276438107217,-16.97004393763961,3.479858856776774e-60
KOR,A105,0.38486312399355876,0.0642570281124498,Drop,-0.320606095881109,16.784882002716405,6.199424658541519e-59
VEN,A005,1.0767946577629381,1.4428571428571428,Increase,0.3660624850942047,-16.61734655249,9.548227493199721e-58
RUS,A173,5.399375975039002,6.65195246179966,Increase,1.2525764867606588,-16.192160924745714,5.138930822057029e-57
BGD,A004,2.4983299933199734,3.076329331046312,Increase,0.5779993377263386,-16.244918360809617,1.9650912152704072e-56
COL,A104,0.12400398406374502,0.4118421052631579,Increase,0.2878381211994129,-16.356388466183844,2.101397442231769e-56
ARG,A124_08,0.4031510658016682,0.7357926221335992,Increase,0.332641556331931,-16.285159147437078,3.278039491595261e-56
PAK,A032,0.6930422919508867,0.3634085213032581,Drop,-0.3296337706476286,16.346558752414094,5.901132533105941e-55
USA,A040,0.5505836575875487,0.30401234567901236,Drop,-0.24657131190853632,15.842517263370276,2.2406288352058472e-54
BGD,A038,0.5147540983606558,0.23583333333333334,Drop,-0.27892076502732244,15.735289011638185,1.8846069972574353e-53
URY,A124_09,0.306,0.049,Drop,-0.257,15.962356596640191,7.115785321924705e-53
ROU,A124_12,0.3042776432606941,0.06933115823817292,Drop,-0.2349464850225212,15.709643910201134,1.9728736235652987e-52
SRB,A124_06,0.2390625,0.542747358309318,Increase,0.30368485830931796,-15.561164451289123,1.0563026440341337e-51
USA,A098,1.2977893368010402,0.891902363425029,Drop,-0.4058869733760112,15.384715623584277,1.1316761229906313e-51
PHL,A098,0.36333333333333334,0.8725,Increase,0.5091666666666668,-15.507550226176642,1.2229618725132593e-51
USA,A027,0.7263294422827496,0.49691358024691357,Drop,-0.22941586203583608,15.278269858566405,4.430099863518693e-51
RUS,A124_06,0.11911764705882352,0.3187845303867403,Increase,0.1996668833279168,-15.246385990871204,1.0428868844955954e-50
PHL,A004,2.558452481076535,1.9599332220367278,Drop,-0.5985192590398072,15.329074818347856,1.1802887152913317e-50
BGD,A032,0.3940983606557377,0.675,Increase,0.2809016393442623,-15.241923665227091,2.5182641277178057e-50
BGD,A170,6.406145624582498,7.604166666666667,Increase,1.1980210420841688,-15.182845422332006,5.099070343389433e-50
COL,A101,0.09727755644090305,0.31776315789473686,Increase,0.2204856014538338,-15.225367354591588,1.3253488167019362e-49
IND,A106,0.11911764705882352,0.42686170212765956,Increase,0.30774405506883606,-15.16649227842459,1.3752489715671558e-49
PAK,A038,0.572987721691678,0.25162907268170426,Drop,-0.32135864900997374,15.520919680156997,1.5282103235066365e-49
PRI,A102,0.657192075796727,0.20940550133096716,Drop,-0.44778657446575987,15.179118552288607,2.6381593622720022e-49
AUS,A106,0.38442582552981763,0.10038610038610038,Drop,-0.2840397251437172,14.780540955662522,6.978298095998598e-48
TUR,A039,0.2118510749868904,0.4186991869918699,Increase,0.20684811200497952,-14.715506541411099,8.260482108563171e-48
PER,A170,6.361880772460117,7.634670487106018,Increase,1.2727897146459002,-14.826155679409442,1.8758990793184543e-47
PAK,A002,2.1339285714285716,1.569060773480663,Drop,-0.5648677979479086,15.16507604366348,2.6304002181750785e-47
TUR,A008,1.6325459317585302,1.9434981304528458,Increase,0.31095219869431556,-14.593198504393161,5.3765846001538295e-47
ARG,A041,0.16311399443929564,0.44865403788634095,Increase,0.2855400434470453,-14.77479411060107,9.04477669603903e-47
CHN,A038,0.622,0.40072799470549303,Drop,-0.22127200529450697,14.393201861849528,1.7675184106016964e-45
MEX,A124_08,0.5390728476821192,0.7734330074755607,Increase,0.2343601597934415,-14.38344089231405,2.153819915196177e-45
CHN,A124_03,0.6466666666666666,0.8482941371315005,Increase,0.20162747046483387,-14.436297993827448,2.450475938826177e-45
ROU,A173,6.271272114574558,7.662052117263844,Increase,1.3907800026892865,-14.437568079558229,2.511355241948881e-45
TWN,A099,0.1681643132220796,0.5650040883074408,Increase,0.39683977508536117,-14.429902836217083,5.684226851857276e-45
USA,A002,1.3487312947299934,1.6306620209059233,Increase,0.28193072617592985,-14.248032361761606,6.81115800871945e-45
BRA,A005,1.1690017513134852,1.4397042093287826,Increase,0.27070245801529746,-14.29494817371752,7.611238152895963e-45
IND,A104,0.20049019607843138,0.5131578947368421,Increase,0.31266769865841076,-14.123294940980122,8.369087269622523e-44
KOR,A099,0.6409638554216868,0.27068273092369477,Drop,-0.370281124497992,14.13854561279043,1.2279157643287193e-43
PAK,A004,3.3248945147679323,2.6963830871115637,Drop,-0.6285114276563686,14.250508082006693,2.8129728057640183e-43
CHL,A124_08,0.593,0.861,Increase,0.268,-14.097623000636181,6.983329223189215e-43
ROU,A008,2.4503691550451188,2.0597738287560583,Drop,-0.39059532628906046,13.87105036965801,3.561166326244749e-42
USA,A008,1.6028645833333333,1.8821483771251932,Increase,0.27928379379185997,-13.775041727042508,5.239131597163435e-42
CHN,A005,1.4243869209809263,1.7237495859556144,Increase,0.2993626649746881,-13.722260105617547,9.905491617460752e-42
IND,A165,1.6212549462973431,1.8231414868105515,Increase,0.20188654051320842,-13.598307796727019,5.009157158293347e-41
GBR,A124_09,0.2232387923147301,0.04060324825986079,Drop,-0.18263554405486931,13.850992591240065,8.349688661123315e-41
UKR,A101,0.3646389185343294,0.1529790660225443,Drop,-0.2116598525117851,13.545226229773997,1.240217259278299e-40
VEN,A124_07,0.5758333333333333,0.31092436974789917,Drop,-0.26490896358543414,13.520258013434553,3.4760609423198053e-40
ARM,A040,0.1235,0.3308702791461412,Increase,0.2073702791461412,-13.496662053190942,9.503755953124708e-40
SRB,A098,0.1305707584050039,0.43902439024390244,Increase,0.3084536318388985,-13.51970515486062,1.5131255219527852e-39
ARG,A124_09,0.2873030583873957,0.07178464606181456,Drop,-0.21551841232558117,13.45826217102949,2.402584875980285e-39
BRA,A124_09,0.26071741032370954,0.0681044267877412,Drop,-0.19261298353596834,13.458672411780459,3.105298525366659e-39
IND,A103,0.1661764705882353,0.43746071653048396,Increase,0.27128424594224865,-13.306704682561586,3.447835501886207e-39
URY,A173,7.020345879959308,8.290909090909091,Increase,1.270563210949783,-13.37340766388201,5.247104264828443e-39
DEU,A170,6.931784478497281,7.737360472751149,Increase,0.8055759942538678,-13.221291354483407,5.697483645982953e-39
UKR,A124_08,0.8772678762006404,0.6839171974522293,Drop,-0.19335067874841105,13.324490978610267,9.886986213287256e-39
ARM,A165,1.7531512605042017,1.9189189189189189,Increase,0.1657676584147172,-13.155885322846567,1.6345603823504984e-38
BGD,A124_12,0.12721311475409836,0.3420608108108108,Increase,0.21484769605671244,-13.24567478035084,1.793191055538034e-38
TUR,A003,1.8419098143236075,1.5356846473029047,Drop,-0.3062251670207028,13.100352335626942,2.603935378594556e-38
TWN,A124_09,0.7269230769230769,0.4439901880621423,Drop,-0.2829328888609346,13.237404293116857,3.154265408044758e-38
CHN,A003,2.390528483184626,2.077964981830195,Drop,-0.3125635013544308,13.036011052756928,9.687836990078322e-38
KOR,A103,0.3115942028985507,0.06666666666666667,Drop,-0.24492753623188407,13.118077723526666,1.106405141146147e-37
ROU,A124_08,0.606133979015335,0.8344208809135399,Increase,0.228286901898205,-13.058285013349158,1.1851165701932633e-37
UKR,A098,0.11063678406261117,0.35942492012779553,Increase,0.24878813606518435,-13.137270092342193,1.392939003605747e-37
IND,A098,0.42254901960784313,0.762660158633313,Increase,0.3401111390254699,-12.9763561887113,1.3969602883561777e-37
BGD,A029,0.5698360655737705,0.3283333333333333,Drop,-0.24150273224043722,13.006395840957243,1.576361989842399e-37
TWN,A042,0.33205128205128204,0.08503679476696648,Drop,-0.24701448728431558,13.234029534639388,2.8275742404182984e-37
UKR,A124_02,0.0864461045891142,0.2667771333885667,Increase,0.18033102879945248,-13.072296772632756,3.213741551156264e-37
UKR,A173,5.160924199432509,6.238745980707395,Increase,1.0778217812748858,-12.929058788678661,3.7337818202336773e-37
CHL,A006,1.8692543411644535,2.4180904522613065,Increase,0.5488361110968529,-12.921810831008461,1.0106332007673405e-36
PRI,A124_03,0.5807560137457045,0.3220940550133097,Drop,-0.25866195873239484,12.880558233306248,1.0575613090369274e-36
ROU,A035,0.7207425343018563,0.4789180588703262,Drop,-0.24182447543153013,12.72285280769241,5.7707529735601994e-36
MEX,A165,1.7190140845070423,1.8970080552359034,Increase,0.17799397072886114,-12.72804540160303,5.82245167694036e-36
IND,A029,0.37401960784313726,0.5774231678486997,Increase,0.20340356000556248,-12.635905692452944,7.725105440695481e-36
RUS,A030,0.9068627450980392,0.7563535911602209,Drop,-0.15050915393781827,12.573307080028073,2.1043663095082908e-35
USA,A124_09,0.29766536964980544,0.12854209445585216,Drop,-0.1691232751939533,12.547003103516152,4.289776674112477e-35
MEX,A003,1.9469442578912022,1.5764367816091953,Drop,-0.37050747628200686,12.511659148210597,4.4945320590302317e-35
SRB,A003,2.045094936708861,1.6586538461538463,Drop,-0.38644109055501463,12.447149982578273,1.8343242905952732e-34
CHN,A027,0.668,0.8398411647915288,Increase,0.17184116479152878,-12.386300058733068,3.2727267716188603e-34
SRB,A170,5.561264822134388,6.704061895551257,Increase,1.1427970734168698,-12.327497456983686,7.3890646398925155e-34
PER,A106,0.23801652892561984,0.026272577996715927,Drop,-0.2117439509289039,12.411069698455668,7.806873815353951e-34
UKR,A009,2.9813686850591186,2.626270523846755,Drop,-0.3550981612123634,12.274937259929507,1.1765927389849191e-33
ROU,A062,2.0757328990228014,2.3827361563517915,Increase,0.30700325732899003,-12.238946941688335,1.7936518834783165e-33
KOR,A100,0.44041867954911434,0.16626506024096385,Drop,-0.2741536193081505,12.239783402083244,1.9695084547323678e-33
IND,A100,0.33088235294117646,0.6361416361416361,Increase,0.30525928320045964,-12.179815990575083,2.1828947975922607e-33
BRA,A038,0.3867016622922135,0.17990919409761635,Drop,-0.20679246819459712,12.1128854603663,1.1667098843704681e-32
GBR,A032,0.6678865507776761,0.4593859308200544,Drop,-0.2085006199576217,12.044098411780336,2.1950278479044074e-32
