country,question,mean_wave_2,mean_wave_4,change_direction,change_magnitude,t_statistic,p_value
IND,A124_09,0.914,0.2882117882117882,Drop,-0.6257882117882119,54.064750409802166,0.0
IND,A124_07,0.9252,0.3936063936063936,Drop,-0.5315936063936064,43.84903615721048,6e-323
IND,A124_08,0.926,0.44105894105894106,Drop,-0.484941058941059,39.51343932890306,3.6809901245145985e-273
ZAF,A030,0.26644736842105265,0.6953333333333334,Increase,0.4288859649122807,-35.97836705789139,1.0184288086772875e-255
IND,A124_01,0.928,0.48151848151848153,Drop,-0.4464815184815185,36.27367352674808,3.703473110206773e-237
IND,A124_03,0.9068,0.45454545454545453,Drop,-0.4522545454545455,36.010903677228676,4.498873677801693e-237
ZAF,A029,0.20065789473684212,0.5836666666666667,Increase,0.3830087719298245,-32.40812893648982,1.6633643783188116e-211
IND,A038,0.244,0.6193806193806194,Increase,0.3753806193806194,-27.11687864641397,6.981292269461043e-149
MEX,A041,0.10973220117570215,0.48729641693811077,Increase,0.3775642157624086,-25.075409957854475,2.409504243479121e-124
IND,A170,6.700121901665989,5.141919191919192,Drop,-1.558202709746797,22.88910134810485,1.7838621415381546e-109
ZAF,A062,1.9591533605644262,2.3614864864864864,Increase,0.40233312592206016,-22.005932588763162,6.314948722980785e-103
IND,A124_04,0.6932,0.3866133866133866,Drop,-0.3065866133866134,21.48558626104828,3.220618958996886e-97
MEX,A008,2.053133514986376,1.5095206828627707,Drop,-0.5436128321236053,20.37473712562595,2.7432829461882624e-86
CHN,A081,0.158,0.56,Increase,0.402,-20.627164426815284,3.4830019751253025e-85
IND,A029,0.2964,0.561938061938062,Increase,0.26553806193806195,-18.47973107016157,2.5674780458765502e-73
ZAF,A038,0.1608187134502924,0.359,Increase,0.1981812865497076,-17.650070777516188,6.961390407333689e-68
KOR,A034,0.06235011990407674,0.33416666666666667,Increase,0.27181654676258993,-17.832537834668116,1.4984630733472169e-65
ZAF,A004,2.346954510408635,2.8005427408412484,Increase,0.4535882304326133,-17.020729881083152,2.4196786092430016e-63
CHL,A041,0.07866666666666666,0.3466666666666667,Increase,0.268,-17.399325442746832,8.70293941057274e-63
NGA,A008,2.0221550855991945,1.4223541048466863,Drop,-0.5998009807525082,17.290914934850427,4.84822581632948e-61
MEX,A006,2.010617120106171,1.489849377865095,Drop,-0.5207677422410761,16.814843610580997,1.1563453908895205e-60
CHN,A072,0.257,0.012,Drop,-0.245,17.19520500947613,5.297045969796153e-59
CHN,A094,0.016,0.24,Increase,0.22399999999999998,-15.905242663538536,1.0195494001031532e-51
CHN,A068,0.351,0.083,Drop,-0.26799999999999996,15.365441477984476,8.392111216764395e-50
MEX,A124_07,0.5721750489875899,0.3127035830618892,Drop,-0.25947146592570064,14.978138382589158,5.400973878479353e-49
ZAF,A165,1.7085582112567463,1.8690798376184032,Increase,0.1605216263616569,-14.76826264398394,2.74512111193265e-48
CHN,A039,0.45,0.16,Drop,-0.29000000000000004,14.832211607791974,4.29594614599002e-47
IND,A030,0.6692,0.8486513486513486,Increase,0.1794513486513486,-14.518555891729314,1.0421324042032478e-46
CHN,A124_01,0.414,0.709,Increase,0.295,-13.916141365957182,4.475148356006857e-42
CHL,A003,2.0533783783783783,1.6070826306913997,Drop,-0.44629574768697866,13.83052277741022,4.602929718371665e-42
