country,question,mean_wave_5,mean_wave_7,change_direction,change_magnitude,t_statistic,p_value
JOR,A106,0.015,1.9866999168744806,Increase,1.9716999168744807,-329.75909247501284,0.0
VNM,A124_03,0.33244147157190634,0.9516666666666667,Increase,0.6192251950947603,-45.29354503787565,1.902154e-316
HKG,A035,0.14217252396166133,0.7185978578383642,Increase,0.5764253338767028,-41.17461248580129,2.607279569146574e-296
VNM,A124_08,0.4274247491638796,0.9883333333333333,Increase,0.5609085841694537,-42.59252504865211,7.47247192068381e-269
HKG,A032,0.26437699680511184,0.8125608568646543,Increase,0.5481838600595424,-36.17386684067888,4.97139858765236e-229
VNM,A124_07,0.45484949832775917,0.9466666666666667,Increase,0.4918171683389075,-34.09477380627384,1.793923064818864e-204
HKG,A038,0.018370607028753993,0.3714703018500487,Increase,0.3530996948212947,-31.1926886938695,4.1057305358757246e-181
IDN,A165,1.5746478873239436,1.9481087839949984,Increase,0.37346089667105486,-30.176008752450045,2.008392598840765e-167
HKG,A039,0.05910543130990415,0.43135345666991237,Increase,0.37224802536000823,-29.073743001330847,7.845206327901361e-165
THA,A030,0.2288135593220339,0.6946666666666667,Increase,0.46585310734463276,-29.081540086507434,5.590761431981827e-164
VNM,A124_09,0.2909698996655518,0.7608333333333334,Increase,0.46986343366778155,-27.598243085560927,1.9048751034378752e-147
IND,A124_08,0.5382308845577212,0.8953004164187983,Increase,0.35706953186107715,-26.609559469300393,7.893361806678547e-142
IND,A124_03,0.48425787106446777,0.8457831325301205,Increase,0.3615252614656527,-25.343021701869276,1.6521844764491066e-130
CAN,A006,2.1796184271754306,2.8750622200099554,Increase,0.6954437928345247,-24.589268841761843,2.035048948718005e-125
ETH,A029,0.792,0.38130081300813007,Drop,-0.41069918699186997,23.63893501856225,3.2249992686588523e-111
PER,A041,0.6006666666666667,0.21642857142857144,Drop,-0.38423809523809527,22.91202925174204,7.906719143059694e-107
COL,A100,0.12661157024793387,0.6131578947368421,Increase,0.4865463244889082,-23.085513601675906,5.245013687089585e-105
