country,question,mean_wave_3,mean_wave_4,change_direction,change_magnitude,t_statistic,p_value
BGD,A124_08,0.9036065573770492,0.019333333333333334,Drop,-0.8842732240437159,105.84102975034851,0.0
BGD,A124_01,0.8714754098360655,0.03666666666666667,Drop,-0.8348087431693989,84.73638462484784,0.0
BGD,A124_07,0.820327868852459,0.056666666666666664,Drop,-0.7636612021857924,66.374351186618,0.0
BGD,A124_09,0.8373770491803278,0.04933333333333333,Drop,-0.7880437158469945,71.74654316881751,0.0
BGD,A124_03,0.8950819672131147,0.042666666666666665,Drop,-0.8524153005464481,90.42196853302104,0.0
BGD,A124_02,0.17311475409836066,0.7166666666666667,Increase,0.543551912568306,-35.88849001255086,5.723879674486001e-234
BGD,A124_12,0.12721311475409836,0.6593333333333333,Increase,0.532120218579235,-35.65770968237787,2.4283102477318288e-228
BGD,A030,0.08131147540983606,0.5893333333333334,Increase,0.5080218579234973,-35.01769904262381,2.627745836300417e-216
BGD,A124_04,0.6563934426229509,0.2806666666666667,Drop,-0.3757267759562842,22.34735996310665,1.7014347049463199e-102
BGD,A124_06,0.29508196721311475,0.6713333333333333,Increase,0.3762513661202186,-22.33886978057596,2.023565381129673e-102
IND,A124_09,0.6137254901960785,0.2882117882117882,Drop,-0.32551370198429025,22.006847742431386,1.8829802995347522e-101
ZAF,A029,0.31993185689948894,0.5836666666666667,Increase,0.2637348097671777,-21.171156540934863,5.843241728616958e-96
PER,A041,0.15606936416184972,0.502998001332445,Increase,0.3469286371705953,-20.901085365508035,5.378938044224708e-90
IND,A003,2.7435,2.1895661157024793,Drop,-0.5539338842975208,18.26381184281822,1.4045659425832043e-71
IND,A170,6.530909090909091,5.141919191919192,Drop,-1.388989898989899,17.732015026986627,1.2474226587569194e-67
MEX,A008,1.9993275050437123,1.5095206828627707,Drop,-0.4898068221809415,17.836289787599405,1.5813639568760957e-67
ALB,A032,0.30930930930930933,0.682,Increase,0.3726906906906907,-17.948583402253682,6.6916964551882e-67
NGA,A124_07,0.8852705410821643,0.6750741839762612,Drop,-0.21019635710590312,16.64635218412729,5.57906919260794e-60
NGA,A009,1.9462041226747109,1.5254824344383968,Drop,-0.42072168823631406,16.491610193525354,4.675375667934004e-59
TUR,A165,1.945031712473573,1.8070489844683393,Drop,-0.1379827280052337,16.040594097094793,1.4548829026240306e-56
KOR,A034,0.07846277021617294,0.33416666666666667,Increase,0.25570389645049374,-16.386275930273403,1.583330706621795e-56
MEX,A001,1.2921646746347941,1.0424005218525767,Drop,-0.24976415278221742,16.27120102275748,2.9475748507678097e-56
TUR,A008,1.6325459317585302,1.9861764705882352,Increase,0.35363053882970497,-15.512957264222814,5.743730008575437e-53
CHN,A035,0.43,0.726,Increase,0.296,-15.543849087698527,7.18878264281277e-52
CHN,A032,0.3446666666666667,0.636,Increase,0.29133333333333333,-14.897776474733309,8.143603743274874e-48
VEN,A030,0.5466666666666666,0.2658333333333333,Drop,-0.2808333333333333,14.610402153502738,2.3724881659823267e-46
VEN,A039,0.18583333333333332,0.44916666666666666,Increase,0.2633333333333333,-14.44055847828789,2.7630740051087444e-45
IND,A124_08,0.6588235294117647,0.44105894105894106,Drop,-0.21776458835282364,14.252803309003676,5.2767860590422195e-45
IND,A034,0.10784313725490197,0.2807192807192807,Increase,0.17287614346437874,-14.205826010634228,1.3759083986746363e-44
NGA,A026,1.2016293279022403,1.028169014084507,Drop,-0.1734603138177333,14.121212373035277,9.029341168348099e-44
BGD,A034,0.14163934426229507,0.356,Increase,0.2143606557377049,-14.051679558734063,2.327930191577839e-43
IND,A124_07,0.6034313725490196,0.3936063936063936,Drop,-0.20982497894262597,13.63987485852699,1.8968921434193952e-41
NGA,A124_01,0.9318637274549099,0.7873392680514342,Drop,-0.1445244594034757,13.496083274640611,1.8238102291682115e-40
ALB,A124_02,0.07807807807807808,0.304,Increase,0.2259219219219219,-13.407842419492844,6.164244786457992e-39
SRB,A124_09,0.7421875,0.49083333333333334,Drop,-0.25135416666666666,13.283695076043026,6.690016122656332e-39
NGA,A124_09,0.8932865731462926,0.7359050445103857,Drop,-0.15738152863590682,13.117543089980213,1.9383934201375213e-38
NGA,A124_08,0.8982965931863728,0.7433234421364985,Drop,-0.1549731510498743,13.088276811026452,2.8361345873277106e-38
IND,A038,0.41862745098039217,0.6193806193806194,Increase,0.20075316840022722,-13.035454833851576,4.464507230066072e-38
MEX,A005,1.4348118279569892,1.1655716162943495,Drop,-0.2692402116626398,12.961485345853696,2.50688061073588e-37
NGA,A008,1.7191746351283341,1.4223541048466863,Drop,-0.2968205302816478,12.84281064566709,5.323757892437427e-37
TUR,A169,1.6557103064066852,1.4730686365035395,Drop,-0.18264166990314568,12.832034677389705,6.117149150071132e-37
ALB,A173,4.732012513034411,6.002072538860103,Increase,1.2700600258256927,-12.918592964674527,1.140192378951406e-36
IND,A032,0.4823529411764706,0.6763236763236763,Increase,0.1939707351472057,-12.738738230317963,1.802327712929495e-36
CHN,A124_08,0.708,0.901,Increase,0.19300000000000006,-12.804101273997217,2.1147565720941185e-36
IND,A124_01,0.6735294117647059,0.48151848151848153,Drop,-0.1920109302462244,12.589657077772923,1.1277558867900742e-35
CHN,A029,0.5013333333333333,0.741,Increase,0.2396666666666667,-12.65110038864967,1.5962406968790883e-35
BGD,A029,0.5698360655737705,0.778,Increase,0.2081639344262295,-12.528575057488663,4.015639056940077e-35
IND,A029,0.37401960784313726,0.561938061938062,Increase,0.1879184540949247,-12.184894565110584,1.446230912326384e-33
VEN,A035,0.5733333333333334,0.7958333333333333,Increase,0.22249999999999992,-12.074981186651302,1.350805176339172e-32
CHN,A039,0.3626666666666667,0.16,Drop,-0.2026666666666667,11.927133814161376,6.40284302390143e-32
IND,A039,0.28823529411764703,0.46353646353646355,Increase,0.17530116941881652,-11.689630650025482,4.6001595801532994e-31
NGA,A039,0.3967935871743487,0.22898120672601385,Drop,-0.16781238044833485,11.65444379686161,7.015056043361235e-31
ALB,A029,0.3203203203203203,0.572,Increase,0.25167967967967964,-11.693862454647594,1.3388498853951587e-30
CHN,A025,1.2042062415196744,1.055036344755971,Drop,-0.1491698967637034,11.634567961633296,1.7909341930190582e-30
JPN,A029,0.6043643263757116,0.8179148311306902,Increase,0.2135505047549786,-11.641472804227641,2.462240434183896e-30
TUR,A062,2.1184210526315788,2.3413986426674533,Increase,0.22297759003587458,-11.481382402682467,4.848886597390895e-30
PRI,A124_01,0.6254295532646048,0.3625,Drop,-0.2629295532646048,11.498825271684858,2.0748292435329274e-29
